speciesType	tissueType	cellName	geneSymbol	ensemblID
Homo_sapiens	embryo(UBERON_0000922)	1-cell stage cell (Blastomere)(CL_0000353)	PPIL2,MKNK1,ACCSL,DMRTB1,GUCD1,SKP2,USB1,BLCAP,CLEC10A,TMEM163,DCLK2,TUBG2,RNF10,H1FOO,ARHGEF16,UNKL,TUBG1,FDFT1,YPEL1,SHMT2,TNFSF13,CASC3,BCL2L10,SDCCAG8,STARD7,ASF1B,FTL,CIAPIN1,DHCR7,STK38,KLHDC3,C1orf210,DUSP7,NECAP2,ZSWIM3,KLF11,ACVR1B,BNIP1,TRAFD1,GRB7,CNOT11,TROAP,DPF2,INTS9,C1orf226,ZFYVE21	ENSG00000100023,ENSG00000079277,ENSG00000205126,ENSG00000143006,ENSG00000138867,ENSG00000145604,ENSG00000103005,ENSG00000166619,ENSG00000132514,ENSG00000152128,ENSG00000170390,ENSG00000037042,ENSG00000022840,ENSG00000178804,ENSG00000130762,ENSG00000059145,ENSG00000131462,ENSG00000079459,ENSG00000100027,ENSG00000182199,ENSG00000161955,ENSG00000108349,ENSG00000137875,ENSG00000054282,ENSG00000084090,ENSG00000105011,ENSG00000087086,ENSG00000005194,ENSG00000172893,ENSG00000112079,ENSG00000124702,ENSG00000253313,ENSG00000164086,ENSG00000157191,ENSG00000132801,ENSG00000172059,ENSG00000135503,ENSG00000113734,ENSG00000135148,ENSG00000141738,ENSG00000158435,ENSG00000135451,ENSG00000133884,ENSG00000104299,ENSG00000239887,ENSG00000100711
Homo_sapiens	embryo(UBERON_0000922)	4-cell stage cell (Blastomere)(CL_0000353)	CDCA7L,SIN3A,CRYBG1,ARG2,CSRP2,NLRP11,TOMM34,SLC35D1,GDI2,OSBPL10,ZBTB39,CSDE1,EIF4ENIF1,GIT2,FNIP2,AIMP2,ADPGK,NSD2,ARIH1,CNOT6L,GNG12,TRAF3IP2,VWA5A,GYG1,ZNF652,FAM189A2,TUBB7P,RNF38,ARHGAP17,ZSCAN29,RBMX2,GEMIN5	ENSG00000164649,ENSG00000169375,ENSG00000112297,ENSG00000081181,ENSG00000175183,ENSG00000179873,ENSG00000025772,ENSG00000116704,ENSG00000057608,ENSG00000144645,ENSG00000166860,ENSG00000009307,ENSG00000184708,ENSG00000139436,ENSG00000052795,ENSG00000106305,ENSG00000159322,ENSG00000109685,ENSG00000166233,ENSG00000138767,ENSG00000172380,ENSG00000056972,ENSG00000110002,ENSG00000163754,ENSG00000198740,ENSG00000135063,ENSG00000251297,ENSG00000137075,ENSG00000140750,ENSG00000140265,ENSG00000134597,ENSG00000082516
Homo_sapiens	embryo(UBERON_0000922)	8-cell stage cell (Blastomere)(CL_0000353)	SERTAD1,YRDC,MED31,DHX9,SNU13,TBC1D13,ZNF280A,ISY1,GTPBP4,EIF1AD,EIF4G1,HDAC2,DIABLO,SSSCA1,KDM5B,LBHD1,SUPT4H1,FAM32A,C19orf53	ENSG00000197019,ENSG00000196449,ENSG00000108590,ENSG00000135829,ENSG00000100138,ENSG00000107021,ENSG00000169548,ENSG00000240682,ENSG00000107937,ENSG00000175376,ENSG00000114867,ENSG00000196591,ENSG00000184047,ENSG00000173465,ENSG00000117139,ENSG00000162194,ENSG00000213246,ENSG00000105058,ENSG00000104979
Homo_sapiens	embryo(UBERON_0000922)	Alveolar epithelial progenitor cell(None)	CPM	ENSG00000135678
Homo_sapiens	embryo(UBERON_0000922)	Astroglial progenitor cell(None)	PBXIP1	ENSG00000163346
Homo_sapiens	embryo(UBERON_0000922)	Cancer stem cell(None)	PROM1,EPCAM,SOX2,CD44	ENSG00000007062,ENSG00000119888,ENSG00000181449,ENSG00000026508
Homo_sapiens	embryo(UBERON_0000922)	Cardiac progenitor cell(None)	ALCAM,SIRPA,VCAM1	ENSG00000170017,ENSG00000198053,ENSG00000162692
Homo_sapiens	embryo(UBERON_0000922)	Cardiomyocyte(CL_0002495)	ALCAM,SIRPA,VCAM1	ENSG00000170017,ENSG00000198053,ENSG00000162692
Homo_sapiens	embryo(UBERON_0000922)	Common lymphoid progenitor(CL_0000051)	CD38,CD34,MME	ENSG00000004468,ENSG00000174059,ENSG00000196549
Homo_sapiens	embryo(UBERON_0000922)	Corneal epithelial progenitor cell(None)	ABCG2	ENSG00000118777
Homo_sapiens	embryo(UBERON_0000922)	Definitive endoderm cell(CL_0000223)	CXCR4	ENSG00000121966
Homo_sapiens	embryo(UBERON_0000922)	Ectoderm cell(CL_0000221)	NCAM1,NOTCH1	ENSG00000149294,ENSG00000148400
Homo_sapiens	embryo(UBERON_0000922)	Embryonic stem cell(CL_0002322)	CD24,SOX2,NANOG,POU5F1,ITGA6,CD9,CHST10,CCR4,ABCG2,PODXL,TNFRSF8,CDH3,PROM1,FZD5,NGFR,EPCAM,FUT4,ZFP42,ITGB1,LEFTY2,LIN28A,TERT,CDH1	ENSG00000272398,ENSG00000181449,ENSG00000111704,ENSG00000204531,ENSG00000091409,ENSG00000010278,ENSG00000115526,ENSG00000183813,ENSG00000118777,ENSG00000128567,ENSG00000120949,ENSG00000062038,ENSG00000007062,ENSG00000163251,ENSG00000064300,ENSG00000119888,ENSG00000196371,ENSG00000179059,ENSG00000150093,ENSG00000143768,ENSG00000131914,ENSG00000164362,ENSG00000039068
Homo_sapiens	embryo(UBERON_0000922)	Endocrine cell(CL_0000163)	CD200,CDCP1	ENSG00000091972,ENSG00000163814
Homo_sapiens	embryo(UBERON_0000922)	Endothelial cell(CL_0000115)	VWF,VCAM1,KDR,CD34,SELE,ECSCR,ENG,PECAM1,GNG11	ENSG00000110799,ENSG00000162692,ENSG00000128052,ENSG00000174059,ENSG00000007908,ENSG00000249751,ENSG00000106991,ENSG00000261371,ENSG00000127920
Homo_sapiens	embryo(UBERON_0000922)	Epiblast cell(CL_0000352)	ARGFX,CPT1A,SOX2,ABHD12B,GUCA1A,UPP1,IFITM1,SHPK,UTF1,NRBP2,ANKRD45,DPPA4,SLC16A9,SUSD2,PRDM14,FAM234A,LAPTM4B,VSNL1,APOBEC3C,RRAD,MAP4K1,UBTD1,NANOG,IGSF1,POU5F1,ATP8B2,CREBL2,BCOR,SH3PXD2A,FGF4,CASP8,NGEF,CAPG,MAN1C1,PBX3,ESRG,DOCK6,FBP1,ETV1,IL23A,CFLAR,CAMKV,VENTX,NLRP9,ZSCAN10,ETV4,KLF17,TBC1D16,WNT3,SERPINB6,PITPNM2,SAT1,SERINC5,CDHR1,ST6GALNAC3,UNC5B,DND1,MUC4,ZYG11A,CCDC80,ZIC3,GK,MT1X,GDF3,TRIM56,VASH2,PLA2G4F,ASH2L,CBFA2T2,TDGF1P3,BTLA,GPRC5C,LRP4,PRUNE2,AARS2,APOBEC3D,RASD1,TNFRSF8,FAM46B,SLC25A12,CXCL12,TDGF1,FAM124A,LDLRAP1,LIM2,NODAL,USP28,GGT1,PSORS1C2,DPPA5,ACE,DPPA2,HEY2,CHST2,PIM2	ENSG00000186103,ENSG00000110090,ENSG00000181449,ENSG00000131969,ENSG00000048545,ENSG00000183696,ENSG00000185885,ENSG00000197417,ENSG00000171794,ENSG00000185189,ENSG00000183831,ENSG00000121570,ENSG00000165449,ENSG00000099994,ENSG00000147596,ENSG00000167930,ENSG00000104341,ENSG00000163032,ENSG00000244509,ENSG00000166592,ENSG00000104814,ENSG00000165886,ENSG00000111704,ENSG00000147255,ENSG00000204531,ENSG00000143515,ENSG00000111269,ENSG00000183337,ENSG00000107957,ENSG00000075388,ENSG00000064012,ENSG00000066248,ENSG00000042493,ENSG00000117643,ENSG00000167081,ENSG00000265992,ENSG00000130158,ENSG00000165140,ENSG00000006468,ENSG00000110944,ENSG00000003402,ENSG00000164076,ENSG00000151650,ENSG00000185792,ENSG00000130182,ENSG00000175832,ENSG00000171872,ENSG00000167291,ENSG00000108379,ENSG00000124570,ENSG00000090975,ENSG00000130066,ENSG00000164300,ENSG00000148600,ENSG00000184005,ENSG00000107731,ENSG00000256453,ENSG00000145113,ENSG00000203995,ENSG00000091986,ENSG00000156925,ENSG00000198814,ENSG00000187193,ENSG00000184344,ENSG00000169871,ENSG00000143494,ENSG00000168907,ENSG00000129691,ENSG00000078699,ENSG00000225366,ENSG00000186265,ENSG00000170412,ENSG00000134569,ENSG00000106772,ENSG00000124608,ENSG00000243811,ENSG00000108551,ENSG00000120949,ENSG00000158246,ENSG00000115840,ENSG00000107562,ENSG00000241186,ENSG00000150510,ENSG00000157978,ENSG00000105370,ENSG00000156574,ENSG00000048028,ENSG00000100031,ENSG00000204538,ENSG00000203909,ENSG00000159640,ENSG00000163530,ENSG00000135547,ENSG00000175040,ENSG00000102096
Homo_sapiens	embryo(UBERON_0000922)	Epithelial cell(CL_0000066)	TFAP2C,DMD,PDPN	ENSG00000087510,ENSG00000198947,ENSG00000162493
Homo_sapiens	embryo(UBERON_0000922)	Fibroblast(CL_0000057)	THY1	ENSG00000154096
Homo_sapiens	embryo(UBERON_0000922)	Germ cell(CL_0000586)	NANOG,POU5F1,DAZL,GDF9,DPPA3,TFAP2C,DDX4,BMP15,PRDM1,NLRP5,ZAR1	ENSG00000111704,ENSG00000204531,ENSG00000092345,ENSG00000164404,ENSG00000187569,ENSG00000087510,ENSG00000152670,ENSG00000130385,ENSG00000057657,ENSG00000171487,ENSG00000182223
Homo_sapiens	embryo(UBERON_0000922)	Granulocyte-monocyte progenitor(CL_0000557)	PTPRC,CD38,CD34,IL3RA	ENSG00000081237,ENSG00000004468,ENSG00000174059,ENSG00000185291
Homo_sapiens	embryo(UBERON_0000922)	Hemangioblast(CL_0002418)	TEK,PODXL,EPHB4,CDH5,KDR,CD34,ACE,PROM1,PECAM1,CDH1	ENSG00000120156,ENSG00000128567,ENSG00000196411,ENSG00000179776,ENSG00000128052,ENSG00000174059,ENSG00000159640,ENSG00000007062,ENSG00000261371,ENSG00000039068
Homo_sapiens	embryo(UBERON_0000922)	Hematopoietic stem cell(CL_0000037)	TEK,ABCG2,VCAM1,THY1,CD38,KDR,CD34,NOTCH1,CD164,ACE,PROM1,CXCR4,ENG,KIT	ENSG00000120156,ENSG00000118777,ENSG00000162692,ENSG00000154096,ENSG00000004468,ENSG00000128052,ENSG00000174059,ENSG00000148400,ENSG00000135535,ENSG00000159640,ENSG00000007062,ENSG00000121966,ENSG00000106991,ENSG00000157404
Homo_sapiens	embryo(UBERON_0000922)	Hepatocyte(CL_0000182)	TTR,FGB,AFP	ENSG00000118271,ENSG00000171564,ENSG00000081051
Homo_sapiens	embryo(UBERON_0000922)	Megakaryocyte-erythroid progenitor(CL_0000050)	PTPRC,CD38,CD34,IL3RA	ENSG00000081237,ENSG00000004468,ENSG00000174059,ENSG00000185291
Homo_sapiens	embryo(UBERON_0000922)	Mesenchymal stem cell(CL_0000134)	PTPRC,NT5E,ANPEP,THY1,ALCAM,CD34,ENG,CD44	ENSG00000081237,ENSG00000135318,ENSG00000166825,ENSG00000154096,ENSG00000170017,ENSG00000174059,ENSG00000106991,ENSG00000026508
Homo_sapiens	embryo(UBERON_0000922)	Mesoderm cell(CL_0000222)	ITGA4,ANPEP,CD5,FUT4,NT5E,ITGA6,VCAM1,MME,THY1,ITGB1,ICAM1,TFRC,CD72,ENG,PECAM1,CD14,CD44	ENSG00000115232,ENSG00000166825,ENSG00000110448,ENSG00000196371,ENSG00000135318,ENSG00000091409,ENSG00000162692,ENSG00000196549,ENSG00000154096,ENSG00000150093,ENSG00000090339,ENSG00000072274,ENSG00000137101,ENSG00000106991,ENSG00000261371,ENSG00000170458,ENSG00000026508
Homo_sapiens	embryo(UBERON_0000922)	Mesodermal embryonic stem cell(CL_0002322)	CDH2,PECAM1,CD34	ENSG00000170558,ENSG00000261371,ENSG00000174059
Homo_sapiens	embryo(UBERON_0000922)	Morula cell (Blastomere)(CL_0000360)	COX7B2,RPL34,EGFLAM,GULP1,YIPF4,PUM1,SERBP1,GDPD1,RPL22,AGL,ADCK1,MBNL3,MRPL1,SLCO4C1,RPL7,DNAJC25,RPL17,MRS2,PPP2R5A,ZBTB8OS,PET117,KLF8,FBXO22,LSM5,TMEM33,MTFMT,UQCRB,CNIH4,PSMA1,NDC80,PSMC6,DAPK1,RPL39L,GUF1,WEE1,RELL1,LDHB,CPNE3,C4orf3,IPO5,GDE1,CACHD1,PDCL2,RPL21,RPL39,UQCRH,LAMA1,LSM3,NDUFB3,CFLAR,F2R,ARPC3,HPGD,MREG,C1orf109,SDHD,C2orf74,RPL11,CPOX,C8orf59,KLF4,PIN4,DSP,DENR,LDHA,SLC35B3,HDDC2,CCT6A,TXN,RPS27A,BCAT1,MTIF2,CCT5,KLF3,EIF2S2,MRPS17,ATP1B3,CBX3,RRM1,TSPAN6,MRPL27,AIMP1,TXNDC12,PROM1,AKAP12,BTF3L4,S100A11,GJA1,SSBP1,CHCHD4,IBTK,GLUD1,FA2H,LYPLA1,OLR1,HAVCR1,PRIM1,RPL23,LRPPRC	ENSG00000170516,ENSG00000109475,ENSG00000164318,ENSG00000144366,ENSG00000119820,ENSG00000134644,ENSG00000142864,ENSG00000153982,ENSG00000116251,ENSG00000162688,ENSG00000063761,ENSG00000076770,ENSG00000169288,ENSG00000173930,ENSG00000147604,ENSG00000059769,ENSG00000265681,ENSG00000124532,ENSG00000066027,ENSG00000176261,ENSG00000232838,ENSG00000102349,ENSG00000167196,ENSG00000106355,ENSG00000109133,ENSG00000103707,ENSG00000156467,ENSG00000143771,ENSG00000129084,ENSG00000080986,ENSG00000100519,ENSG00000196730,ENSG00000163923,ENSG00000151806,ENSG00000166483,ENSG00000181826,ENSG00000111716,ENSG00000085719,ENSG00000164096,ENSG00000065150,ENSG00000006007,ENSG00000158966,ENSG00000163440,ENSG00000122026,ENSG00000198918,ENSG00000173660,ENSG00000101680,ENSG00000170860,ENSG00000119013,ENSG00000003402,ENSG00000181104,ENSG00000111229,ENSG00000164120,ENSG00000118242,ENSG00000116922,ENSG00000204370,ENSG00000237651,ENSG00000142676,ENSG00000080819,ENSG00000176731,ENSG00000136826,ENSG00000102309,ENSG00000096696,ENSG00000139726,ENSG00000134333,ENSG00000124786,ENSG00000111906,ENSG00000146731,ENSG00000136810,ENSG00000143947,ENSG00000060982,ENSG00000085760,ENSG00000150753,ENSG00000109787,ENSG00000125977,ENSG00000239789,ENSG00000069849,ENSG00000122565,ENSG00000167325,ENSG00000000003,ENSG00000108826,ENSG00000164022,ENSG00000117862,ENSG00000007062,ENSG00000131016,ENSG00000134717,ENSG00000163191,ENSG00000152661,ENSG00000106028,ENSG00000163528,ENSG00000005700,ENSG00000148672,ENSG00000103089,ENSG00000120992,ENSG00000173391,ENSG00000113249,ENSG00000198056,ENSG00000125691,ENSG00000138095
Homo_sapiens	embryo(UBERON_0000922)	Muscle cell(CL_0000187)	HAND1,APLNR,ACTC1	ENSG00000113196,ENSG00000134817,ENSG00000159251
Homo_sapiens	embryo(UBERON_0000922)	Myeloblast(CL_0000835)	ANPEP,CSF3R,FUT4,LRP1,CD33,CSF2RA	ENSG00000166825,ENSG00000119535,ENSG00000196371,ENSG00000123384,ENSG00000105383,ENSG00000198223
Homo_sapiens	embryo(UBERON_0000922)	Neural cell(CL_0002319)	PTN,OTX2,FZD3	ENSG00000105894,ENSG00000165588,ENSG00000104290
Homo_sapiens	embryo(UBERON_0000922)	Neural crest cell(CL_0011012)	B3GAT1,ITGA4,NOTCH1,NGFR	ENSG00000109956,ENSG00000115232,ENSG00000148400,ENSG00000064300
Homo_sapiens	embryo(UBERON_0000922)	Neural tube cell(CL_0000047)	CSPG5,NELL2,FUT4,ITGA6,MCAM,TLR8,FAS,NOTCH1,CXCR4,B3GAT1,CD81,ABCG2,FZD9,NGFR	ENSG00000114646,ENSG00000184613,ENSG00000196371,ENSG00000091409,ENSG00000076706,ENSG00000101916,ENSG00000026103,ENSG00000148400,ENSG00000121966,ENSG00000109956,ENSG00000110651,ENSG00000118777,ENSG00000188763,ENSG00000064300
Homo_sapiens	embryo(UBERON_0000922)	Neuron(CL_0000540)	APBB1,RBFOX3	ENSG00000166313,ENSG00000167281
Homo_sapiens	embryo(UBERON_0000922)	Oocyte(CL_0000023)	CLSTN2,SPIRE1,TFG,ITGB3BP,NUP133,CENPE,TIFA,ZNF407,LRRC49,LANCL1,ABI3BP,MEAF6,DUSP19,RHOT1,LAMB1,PAPSS1,UBE2U,DHX32,MAL2,EIF4A2,SP2,TRAK1,TSPAN7,PTPRK,GNPDA2,ZC3H7A,SHE,GOPC,C5orf34,DCUN1D5,ZC3H8,PCMTD1,DCLRE1A,LONRF1,GGCT,DYNC2H1,PSMA2,RAI14,ITGAE,LRMP,IGSF11,PPM1A,THOC7,FBXO43,MFAP3L,RPIA,CHIC1,HOOK1,TMEM131,NARS2,C5orf22,DEPDC7,CEP78,SKP1,MCCC2,PER3,RAPGEF6,DNAJC3,MEST,METTL9,TMCC1,SNX25,CNN3,PAN2,LRCH1,HOOK2,EPB41L5,AMPD3,ABCC4,TAPT1,ABCA5,GRTP1,TDRD6,ARV1,MCTP2,NID2,LMO3,POLB,KIF15,RFESD,GRM8,WASF3,CREB1,REXO2,NUP37,ANKRA2	ENSG00000158258,ENSG00000134278,ENSG00000114354,ENSG00000142856,ENSG00000069248,ENSG00000138778,ENSG00000145365,ENSG00000215421,ENSG00000137821,ENSG00000115365,ENSG00000154175,ENSG00000163875,ENSG00000162999,ENSG00000126858,ENSG00000091136,ENSG00000138801,ENSG00000177414,ENSG00000089876,ENSG00000147676,ENSG00000156976,ENSG00000167182,ENSG00000182606,ENSG00000156298,ENSG00000152894,ENSG00000163281,ENSG00000122299,ENSG00000169291,ENSG00000047932,ENSG00000172244,ENSG00000137692,ENSG00000144161,ENSG00000168300,ENSG00000198924,ENSG00000154359,ENSG00000006625,ENSG00000187240,ENSG00000106588,ENSG00000039560,ENSG00000083457,ENSG00000118308,ENSG00000144847,ENSG00000100614,ENSG00000163634,ENSG00000156509,ENSG00000198948,ENSG00000153574,ENSG00000204116,ENSG00000134709,ENSG00000075568,ENSG00000137513,ENSG00000082213,ENSG00000121690,ENSG00000148019,ENSG00000113558,ENSG00000131844,ENSG00000049246,ENSG00000158987,ENSG00000102580,ENSG00000106484,ENSG00000197006,ENSG00000172765,ENSG00000109762,ENSG00000117519,ENSG00000135473,ENSG00000136141,ENSG00000095066,ENSG00000115109,ENSG00000133805,ENSG00000125257,ENSG00000169762,ENSG00000154265,ENSG00000139835,ENSG00000180113,ENSG00000173409,ENSG00000140563,ENSG00000087303,ENSG00000048540,ENSG00000070501,ENSG00000163808,ENSG00000175449,ENSG00000179603,ENSG00000132970,ENSG00000118260,ENSG00000076043,ENSG00000075188,ENSG00000164331
Homo_sapiens	embryo(UBERON_0000922)	PDX1+ pancreatic progenitor cell(None)	CD24,PDX1	ENSG00000272398,ENSG00000139515
Homo_sapiens	embryo(UBERON_0000922)	Pancreatic endoderm cell(CL_0000223)	F3	ENSG00000117525
Homo_sapiens	embryo(UBERON_0000922)	Pancreatic progenitor cell(None)	SLC2A2	ENSG00000163581
Homo_sapiens	embryo(UBERON_0000922)	Pluripotent stem cell(CL_0002248)	FUT4,POU5F1,PODXL,ALPL	ENSG00000196371,ENSG00000204531,ENSG00000128567,ENSG00000162551
Homo_sapiens	embryo(UBERON_0000922)	Primitive endoderm cell(CL_0000223)	SMAD9,COL18A1,PDGFRA,CERS6,FN1,BMP6,SERPINE2,PRCP,MARCKS,DPP4,APOA2,FST,SYT13,PGM1,HMGCR,PIK3R1,GPR161,FOXA2,AMBN,KCNJ16,KIT,P3H1,OTX2,POMC,NID1,PAPSS1,NANOG,ID2,FAM198B,TNIP3,CDH2,DUSP4,ANKRD1,TMEM123,KIFAP3,CDH11,CMBL,APOA1,SLCO2A1,GCKR,RSPO3,MAP2K6,CACHD1,FRMD6,RGS5,PTK2B,TRIM2,CADM1,ABHD6,CNIH3,HNF4A,CELA3B,VIL1,GNA13,GPC3,DENND2C,GATA4,GCNT3,GATA6,DEPDC7,ALDH1A1,SALL1,PHLDB2,HNF1B,VWA5A,MTTP,FRZB,IGF1,ADD3,COL4A2,TMEM88,FLRT3,PDPN,P4HA1,SP8,CELA3A,CPN1,MYL4,HABP2,AMOTL1,FGG,BMP2,ROBO1,RNASE1,NID2,CARMIL1,CALCR,PITX2,CTSE,EDEM1,ITIH5,PROS1,DYNLT3,CAMK2D,COL4A1	ENSG00000120693,ENSG00000182871,ENSG00000134853,ENSG00000172292,ENSG00000115414,ENSG00000153162,ENSG00000135919,ENSG00000137509,ENSG00000277443,ENSG00000197635,ENSG00000158874,ENSG00000134363,ENSG00000019505,ENSG00000079739,ENSG00000113161,ENSG00000145675,ENSG00000143147,ENSG00000125798,ENSG00000178522,ENSG00000153822,ENSG00000157404,ENSG00000117385,ENSG00000165588,ENSG00000115138,ENSG00000116962,ENSG00000138801,ENSG00000111704,ENSG00000115738,ENSG00000164125,ENSG00000050730,ENSG00000170558,ENSG00000120875,ENSG00000148677,ENSG00000152558,ENSG00000075945,ENSG00000140937,ENSG00000164237,ENSG00000118137,ENSG00000174640,ENSG00000084734,ENSG00000146374,ENSG00000108984,ENSG00000158966,ENSG00000139926,ENSG00000143248,ENSG00000120899,ENSG00000109654,ENSG00000182985,ENSG00000163686,ENSG00000143786,ENSG00000101076,ENSG00000219073,ENSG00000127831,ENSG00000120063,ENSG00000147257,ENSG00000175984,ENSG00000136574,ENSG00000140297,ENSG00000141448,ENSG00000121690,ENSG00000165092,ENSG00000103449,ENSG00000144824,ENSG00000275410,ENSG00000110002,ENSG00000138823,ENSG00000162998,ENSG00000017427,ENSG00000148700,ENSG00000134871,ENSG00000167874,ENSG00000125848,ENSG00000162493,ENSG00000122884,ENSG00000164651,ENSG00000142789,ENSG00000120054,ENSG00000198336,ENSG00000148702,ENSG00000166025,ENSG00000171557,ENSG00000125845,ENSG00000169855,ENSG00000129538,ENSG00000087303,ENSG00000079691,ENSG00000004948,ENSG00000164093,ENSG00000196188,ENSG00000134109,ENSG00000123243,ENSG00000184500,ENSG00000165169,ENSG00000145349,ENSG00000187498
Homo_sapiens	embryo(UBERON_0000922)	Primitive streak cell(None)	MIXL1,LHX1	ENSG00000185155,ENSG00000273706
Homo_sapiens	embryo(UBERON_0000922)	Primordial germ cell(CL_0000670)	DDX4,CD38,ALPL	ENSG00000152670,ENSG00000004468,ENSG00000162551
Homo_sapiens	embryo(UBERON_0000922)	Proerythroblast(CL_0000547)	ENG,TFRC,SPI1	ENSG00000106991,ENSG00000072274,ENSG00000066336
Homo_sapiens	embryo(UBERON_0000922)	Progenitor cell(None)	PROM1	ENSG00000007062
Homo_sapiens	embryo(UBERON_0000922)	Retinal ganglion cell(CL_0000740)	THY1	ENSG00000154096
Homo_sapiens	embryo(UBERON_0000922)	Spermatogonial stem cell(CL_0000089)	THY1	ENSG00000154096
Homo_sapiens	embryo(UBERON_0000922)	Stromal cell(CL_0000499)	COL5A1,LUM,KLF6	ENSG00000130635,ENSG00000139329,ENSG00000067082
Homo_sapiens	embryo(UBERON_0000922)	Trophectoderm cell(CL_0002217)	NPC2,KRT19,GATA3,MYC,PALLD,SUN3,GM2A,MYO6,SH3GL3,ALPP,FOLR1,MYLPF,CLDN10,PPT1,PDLIM1,EFNA1,GLIPR2,TMEM106C,HIP1,TACSTD2,OSBPL6,TGFBR3,TSPAN15,CYP26A1,KRT8,SLC7A2,TFRC,WNT7A,ADK,CLDN4,EMP2,GREB1L,S100A16,GPRC5A,TAGLN2,LARGE2,TMPRSS13,PLAC8,ADAM15,TET2,C4BPB,BASP1,SLC34A2,GAB2,ENPEP,PRSS8,CD53,LRP2,ATP8B1,FRMD4B,GATA2,DAB2,PTGES,SLC12A3,ATP6V1B1,LRRFIP1,FBXL18,ARHGEF26,PIP5K1B,ELOVL6,NIM1K,FHL2,SLC7A5,PDGFA,RFLNB,MYCT1,TMEM171,TMPRSS2,TCF7L1,SLC7A4,ABCG2,ACTN1,CD24,RAB25,CITED4,DNAJC6,ATP6V0A4,CLDN3,SLC28A3,CAST,SYBU,ANKRD6,VAMP8,PWWP2B,S100A6,MYOF,HSPB11,GALNT10,OLFML1,ARHGAP23,LAD1,KRT18,TEAD1,ANXA6,SLC19A3,PPME1,JDP2,FASN,FABP3,GRHL2	ENSG00000119655,ENSG00000171345,ENSG00000107485,ENSG00000136997,ENSG00000129116,ENSG00000164744,ENSG00000196743,ENSG00000196586,ENSG00000140600,ENSG00000163283,ENSG00000110195,ENSG00000180209,ENSG00000134873,ENSG00000131238,ENSG00000107438,ENSG00000169242,ENSG00000122694,ENSG00000134291,ENSG00000127946,ENSG00000184292,ENSG00000079156,ENSG00000069702,ENSG00000099282,ENSG00000095596,ENSG00000170421,ENSG00000003989,ENSG00000072274,ENSG00000154764,ENSG00000156110,ENSG00000189143,ENSG00000213853,ENSG00000141449,ENSG00000188643,ENSG00000013588,ENSG00000158710,ENSG00000165905,ENSG00000137747,ENSG00000145287,ENSG00000143537,ENSG00000168769,ENSG00000123843,ENSG00000176788,ENSG00000157765,ENSG00000033327,ENSG00000138792,ENSG00000052344,ENSG00000143119,ENSG00000081479,ENSG00000081923,ENSG00000114541,ENSG00000179348,ENSG00000153071,ENSG00000148344,ENSG00000070915,ENSG00000116039,ENSG00000124831,ENSG00000155034,ENSG00000114790,ENSG00000107242,ENSG00000170522,ENSG00000177453,ENSG00000115641,ENSG00000103257,ENSG00000197461,ENSG00000183688,ENSG00000120279,ENSG00000157111,ENSG00000184012,ENSG00000152284,ENSG00000099960,ENSG00000118777,ENSG00000072110,ENSG00000272398,ENSG00000132698,ENSG00000179862,ENSG00000116675,ENSG00000105929,ENSG00000165215,ENSG00000197506,ENSG00000153113,ENSG00000147642,ENSG00000135299,ENSG00000118640,ENSG00000171813,ENSG00000197956,ENSG00000138119,ENSG00000081870,ENSG00000164574,ENSG00000183801,ENSG00000275832,ENSG00000159166,ENSG00000111057,ENSG00000187079,ENSG00000197043,ENSG00000135917,ENSG00000214517,ENSG00000140044,ENSG00000169710,ENSG00000121769,ENSG00000083307
Homo_sapiens	embryo(UBERON_0000922)	Unrestricted somatic stem cell(CL_0000723)	PTPRC,THY1,ALCAM,CD34,ENG,PECAM1	ENSG00000081237,ENSG00000154096,ENSG00000170017,ENSG00000174059,ENSG00000106991,ENSG00000261371
Homo_sapiens	embryo(UBERON_0000922)	Vascular smooth muscle cell(CL_0000359)	PDGFRB	ENSG00000113721
Homo_sapiens	esophagus(UBERON_0001043)	Cancer cell(CL_0001064)	TGM2	ENSG00000198959
